,Country,Confirmed,Deaths
2020-12-05,Guinea-Bissau,2461.0,43.0
2020-12-06,Guinea-Bissau,2462.0,43.0
2020-12-07,Guinea-Bissau,2463.0,43.0
2020-12-08,Guinea-Bissau,2464.0,43.0
2020-12-09,Guinea-Bissau,2465.0,43.0
2020-12-10,Guinea-Bissau,2466.0,43.0
2020-11-11,Guyana,4763.0,151.0
2020-11-12,Guyana,4803.0,153.0
2020-11-13,Guyana,4842.0,155.0
2020-11-14,Guyana,4881.0,157.0
2020-11-15,Guyana,4920.0,159.0
2020-11-16,Guyana,4958.0,161.0
2020-11-17,Guyana,4996.0,164.0
2020-11-18,Guyana,5034.0,166.0
2020-11-19,Guyana,5071.0,168.0
2020-11-20,Guyana,5108.0,170.0
2020-11-21,Guyana,5145.0,173.0
2020-11-22,Guyana,5181.0,175.0
2020-11-23,Guyana,5217.0,177.0
2020-11-24,Guyana,5252.0,180.0
2020-11-25,Guyana,5287.0,182.0
2020-11-26,Guyana,5322.0,185.0
2020-11-27,Guyana,5356.0,187.0
2020-11-28,Guyana,5390.0,189.0
2020-11-29,Guyana,5424.0,192.0
2020-11-30,Guyana,5457.0,194.0
2020-12-01,Guyana,5490.0,197.0
2020-12-02,Guyana,5522.0,199.0
2020-12-03,Guyana,5554.0,202.0
2020-12-04,Guyana,5586.0,205.0
2020-12-05,Guyana,5617.0,207.0
2020-12-06,Guyana,5648.0,210.0
2020-12-07,Guyana,5678.0,212.0
2020-12-08,Guyana,5708.0,215.0
2020-12-09,Guyana,5738.0,218.0
2020-12-10,Guyana,5768.0,220.0
2020-11-11,Honduras,99417.0,2792.0
2020-11-12,Honduras,99780.0,2799.0
2020-11-13,Honduras,100139.0,2806.0
2020-11-14,Honduras,100494.0,2813.0
2020-11-15,Honduras,100845.0,2820.0
2020-11-16,Honduras,101192.0,2827.0
2020-11-17,Honduras,101535.0,2834.0
2020-11-18,Honduras,101874.0,2840.0
2020-11-19,Honduras,102208.0,2847.0
2020-11-20,Honduras,102539.0,2853.0
2020-11-21,Honduras,102866.0,2860.0
2020-11-22,Honduras,103189.0,2866.0
2020-11-23,Honduras,103509.0,2872.0
2020-11-24,Honduras,103824.0,2878.0
2020-11-25,Honduras,104135.0,2884.0
2020-11-26,Honduras,104443.0,2890.0
2020-11-27,Honduras,104747.0,2895.0
2020-11-28,Honduras,105048.0,2901.0
2020-11-29,Honduras,105344.0,2907.0
2020-11-30,Honduras,105637.0,2912.0
2020-12-01,Honduras,105927.0,2917.0
2020-12-02,Honduras,106213.0,2923.0
2020-12-03,Honduras,106495.0,2928.0
2020-12-04,Honduras,106774.0,2933.0
2020-12-05,Honduras,107049.0,2938.0
2020-12-06,Honduras,107321.0,2943.0
2020-12-07,Honduras,107590.0,2948.0
2020-12-08,Honduras,107855.0,2953.0
2020-12-09,Honduras,108117.0,2957.0
2020-12-10,Honduras,108375.0,2962.0
2020-11-11,Croatia,67403.0,643.0
2020-11-12,Croatia,69354.0,653.0
2020-11-13,Croatia,71356.0,663.0
2020-11-14,Croatia,73410.0,673.0
2020-11-15,Croatia,75518.0,683.0
2020-11-16,Croatia,77681.0,693.0
2020-11-17,Croatia,79899.0,703.0
2020-11-18,Croatia,82175.0,713.0
2020-11-19,Croatia,84510.0,724.0
2020-11-20,Croatia,86904.0,735.0
2020-11-21,Croatia,89360.0,745.0
2020-11-22,Croatia,91878.0,756.0
2020-11-23,Croatia,94460.0,768.0
2020-11-24,Croatia,97108.0,779.0
2020-11-25,Croatia,99823.0,790.0
2020-11-26,Croatia,102607.0,802.0
2020-11-27,Croatia,105460.0,814.0
2020-11-28,Croatia,108385.0,826.0
2020-11-29,Croatia,111383.0,838.0
2020-11-30,Croatia,114456.0,850.0
2020-12-01,Croatia,117605.0,862.0
2020-12-02,Croatia,120832.0,875.0
2020-12-03,Croatia,124139.0,888.0
2020-12-04,Croatia,127528.0,901.0
2020-12-05,Croatia,130999.0,914.0
2020-12-06,Croatia,134556.0,927.0
2020-12-07,Croatia,138200.0,940.0
2020-12-08,Croatia,141932.0,954.0
2020-12-09,Croatia,145755.0,968.0
2020-12-10,Croatia,149670.0,982.0
2020-11-11,Haiti,8753.0,237.0
2020-11-12,Haiti,8754.0,237.0
2020-11-13,Haiti,8754.0,237.0
2020-11-14,Haiti,8755.0,237.0
2020-11-15,Haiti,8755.0,237.0
2020-11-16,Haiti,8756.0,238.0
2020-11-17,Haiti,8757.0,238.0
2020-11-18,Haiti,8757.0,238.0
2020-11-19,Haiti,8758.0,238.0
2020-11-20,Haiti,8758.0,238.0
2020-11-21,Haiti,8759.0,238.0
2020-11-22,Haiti,8759.0,238.0
2020-11-23,Haiti,8759.0,238.0
2020-11-24,Haiti,8760.0,239.0
2020-11-25,Haiti,8760.0,239.0
2020-11-26,Haiti,8761.0,239.0
2020-11-27,Haiti,8761.0,239.0
2020-11-28,Haiti,8761.0,239.0
2020-11-29,Haiti,8762.0,239.0
2020-11-30,Haiti,8762.0,239.0
2020-12-01,Haiti,8762.0,239.0
2020-12-02,Haiti,8763.0,239.0
2020-12-03,Haiti,8763.0,239.0
2020-12-04,Haiti,8763.0,240.0
2020-12-05,Haiti,8763.0,240.0
2020-12-06,Haiti,8764.0,240.0
2020-12-07,Haiti,8764.0,240.0
2020-12-08,Haiti,8764.0,240.0
2020-12-09,Haiti,8764.0,240.0
2020-12-10,Haiti,8765.0,240.0
2020-11-11,Hungary,125530.0,1797.0
2020-11-12,Hungary,129963.0,1816.0
2020-11-13,Hungary,134537.0,1836.0
2020-11-14,Hungary,139256.0,1855.0
2020-11-15,Hungary,144124.0,1875.0
2020-11-16,Hungary,149144.0,1894.0
2020-11-17,Hungary,154321.0,1914.0
2020-11-18,Hungary,159660.0,1934.0
2020-11-19,Hungary,165164.0,1955.0
2020-11-20,Hungary,170838.0,1975.0
2020-11-21,Hungary,176687.0,1996.0
2020-11-22,Hungary,182716.0,2017.0
2020-11-23,Hungary,188929.0,2038.0
2020-11-24,Hungary,195331.0,2060.0
2020-11-25,Hungary,201927.0,2081.0
2020-11-26,Hungary,208722.0,2103.0
2020-11-27,Hungary,215722.0,2125.0
2020-11-28,Hungary,222931.0,2148.0
2020-11-29,Hungary,230356.0,2170.0
2020-11-30,Hungary,238002.0,2193.0
2020-12-01,Hungary,245874.0,2216.0
2020-12-02,Hungary,253979.0,2239.0
2020-12-03,Hungary,262322.0,2262.0
2020-12-04,Hungary,270910.0,2286.0
2020-12-05,Hungary,279748.0,2309.0
2020-12-06,Hungary,288843.0,2333.0
2020-12-07,Hungary,298201.0,2358.0
2020-12-08,Hungary,307830.0,2382.0
2020-12-09,Hungary,317735.0,2407.0
2020-12-10,Hungary,327923.0,2432.0
2020-11-12,Indonesia,469384.0,15313.0
2020-11-13,Indonesia,474108.0,15424.0
2020-11-14,Indonesia,478851.0,15534.0
2020-11-15,Indonesia,483612.0,15644.0
2020-11-16,Indonesia,488390.0,15754.0
2020-11-17,Indonesia,493185.0,15864.0
2020-11-18,Indonesia,497997.0,15974.0
2020-11-19,Indonesia,502826.0,16084.0
2020-11-20,Indonesia,507672.0,16194.0
2020-11-21,Indonesia,512534.0,16304.0
2020-11-22,Indonesia,517412.0,16414.0
2020-11-23,Indonesia,522306.0,16524.0
2020-11-24,Indonesia,527216.0,16634.0
2020-11-25,Indonesia,532141.0,16744.0
2020-11-26,Indonesia,537081.0,16853.0
2020-11-27,Indonesia,542036.0,16963.0
2020-11-28,Indonesia,547006.0,17073.0
2020-11-29,Indonesia,551991.0,17182.0
2020-11-30,Indonesia,556989.0,17292.0
2020-12-01,Indonesia,562002.0,17401.0
2020-12-02,Indonesia,567028.0,17510.0
2020-12-03,Indonesia,572068.0,17619.0
2020-12-04,Indonesia,577121.0,17728.0
2020-12-05,Indonesia,582187.0,17837.0
2020-12-06,Indonesia,587266.0,17946.0
2020-12-07,Indonesia,592358.0,18055.0
2020-12-08,Indonesia,597461.0,18163.0
2020-12-09,Indonesia,602577.0,18272.0
2020-12-10,Indonesia,607705.0,18380.0
2020-12-11,Indonesia,612844.0,18489.0
2020-11-11,Ireland,56537.0,1793.0
2020-11-12,Ireland,56900.0,1793.0
2020-11-13,Ireland,57266.0,1793.0
2020-11-14,Ireland,57633.0,1793.0
2020-11-15,Ireland,58003.0,1793.0
2020-11-16,Ireland,58375.0,1793.0
2020-11-17,Ireland,58749.0,1793.0
2020-11-18,Ireland,59125.0,1793.0
2020-11-19,Ireland,59504.0,1793.0
2020-11-20,Ireland,59884.0,1793.0
2020-11-21,Ireland,60267.0,1793.0
2020-11-22,Ireland,60652.0,1793.0
2020-11-23,Ireland,61039.0,1793.0
2020-11-24,Ireland,61429.0,1793.0
2020-11-25,Ireland,61821.0,1793.0
2020-11-26,Ireland,62215.0,1793.0
2020-11-27,Ireland,62611.0,1793.0
2020-11-28,Ireland,63010.0,1793.0
2020-11-29,Ireland,63411.0,1793.0
2020-11-30,Ireland,63814.0,1793.0
2020-12-01,Ireland,64220.0,1793.0
2020-12-02,Ireland,64628.0,1793.0
2020-12-03,Ireland,65038.0,1793.0
2020-12-04,Ireland,65451.0,1793.0
2020-12-05,Ireland,65866.0,1793.0
2020-12-06,Ireland,66283.0,1793.0
2020-12-07,Ireland,66703.0,1793.0
2020-12-08,Ireland,67125.0,1793.0
2020-12-09,Ireland,67550.0,1793.0
2020-12-10,Ireland,67977.0,1793.0
2020-11-11,Israel,361189.0,3007.0
2020-11-12,Israel,364240.0,3052.0
2020-11-13,Israel,367282.0,3098.0
2020-11-14,Israel,370315.0,3144.0
2020-11-15,Israel,373338.0,3191.0
2020-11-16,Israel,376351.0,3239.0
2020-11-17,Israel,379354.0,3288.0
2020-11-18,Israel,382347.0,3337.0
2020-11-19,Israel,385329.0,3387.0
2020-11-20,Israel,388300.0,3437.0
2020-11-21,Israel,391261.0,3488.0
2020-11-22,Israel,394210.0,3540.0
2020-11-23,Israel,397148.0,3593.0
2020-11-24,Israel,400074.0,3646.0
2020-11-25,Israel,402989.0,3700.0
2020-11-26,Israel,405891.0,3755.0
2020-11-27,Israel,408781.0,3810.0
2020-11-28,Israel,411659.0,3867.0
2020-11-29,Israel,414524.0,3924.0
2020-11-30,Israel,417377.0,3982.0
2020-12-01,Israel,420217.0,4040.0
2020-12-02,Israel,423043.0,4100.0
2020-12-03,Israel,425857.0,4160.0
2020-12-04,Israel,428657.0,4221.0
2020-12-05,Israel,431443.0,4283.0
2020-12-06,Israel,434216.0,4346.0
2020-12-07,Israel,436975.0,4410.0
2020-12-08,Israel,439721.0,4474.0
2020-12-09,Israel,442452.0,4539.0
2020-12-10,Israel,445169.0,4606.0
2020-11-11,Isle of Man,341.0,24.0
2020-11-12,Isle of Man,341.0,24.0
2020-11-13,Isle of Man,341.0,24.0
2020-11-14,Isle of Man,341.0,24.0
2020-11-15,Isle of Man,341.0,24.0
2020-11-16,Isle of Man,341.0,24.0
2020-11-17,Isle of Man,341.0,24.0
2020-11-18,Isle of Man,341.0,24.0
2020-11-19,Isle of Man,341.0,24.0
2020-11-20,Isle of Man,341.0,24.0
2020-11-21,Isle of Man,341.0,24.0
2020-11-22,Isle of Man,341.0,24.0
2020-11-23,Isle of Man,341.0,24.0
2020-11-24,Isle of Man,341.0,24.0
2020-11-25,Isle of Man,341.0,24.0
2020-11-26,Isle of Man,341.0,24.0
2020-11-27,Isle of Man,341.0,24.0
2020-11-28,Isle of Man,341.0,24.0
2020-11-29,Isle of Man,341.0,24.0
2020-11-30,Isle of Man,341.0,24.0
2020-12-01,Isle of Man,341.0,24.0
2020-12-02,Isle of Man,341.0,24.0
2020-12-03,Isle of Man,341.0,24.0
2020-12-04,Isle of Man,341.0,24.0
2020-12-05,Isle of Man,341.0,24.0
2020-12-06,Isle of Man,341.0,24.0
2020-12-07,Isle of Man,341.0,24.0
2020-12-08,Isle of Man,341.0,24.0
2020-12-09,Isle of Man,341.0,24.0
2020-12-10,Isle of Man,341.0,24.0
2020-11-11,India,8969221.0,132998.0
2020-11-12,India,9023541.0,133737.0
2020-11-13,India,9077314.0,134471.0
2020-11-14,India,9130538.0,135200.0
2020-11-15,India,9183216.0,135922.0
2020-11-16,India,9235347.0,136639.0
2020-11-17,India,9286933.0,137350.0
2020-11-18,India,9337974.0,138055.0
2020-11-19,India,9388473.0,138755.0
2020-11-20,India,9438430.0,139448.0
2020-11-21,India,9487848.0,140136.0
2020-11-22,India,9536727.0,140818.0
2020-11-23,India,9585069.0,141495.0
2020-11-24,India,9632878.0,142165.0
2020-11-25,India,9680154.0,142830.0
2020-11-26,India,9726900.0,143489.0
2020-11-27,India,9773118.0,144143.0
2020-11-28,India,9818811.0,144791.0
2020-11-29,India,9863981.0,145433.0
2020-11-30,India,9908632.0,146069.0
2020-12-01,India,9952765.0,146699.0
2020-12-02,India,9996384.0,147324.0
2020-12-03,India,10039492.0,147944.0
2020-12-04,India,10082091.0,148557.0
2020-12-05,India,10124185.0,149165.0
2020-12-06,India,10165776.0,149768.0
2020-12-07,India,10206870.0,150365.0
2020-12-08,India,10247467.0,150956.0
2020-12-09,India,10287573.0,151542.0
2020-12-10,India,10327190.0,152122.0
2020-11-11,Iraq,400994.0,8626.0
2020-11-12,Iraq,402795.0,8642.0
2020-11-13,Iraq,404584.0,8657.0
2020-11-14,Iraq,406361.0,8672.0
2020-11-15,Iraq,408125.0,8687.0
2020-11-16,Iraq,409878.0,8701.0
2020-11-17,Iraq,411619.0,8716.0
2020-11-18,Iraq,413347.0,8730.0
2020-11-19,Iraq,415063.0,8744.0
2020-11-20,Iraq,416767.0,8758.0
2020-11-21,Iraq,418460.0,8771.0
2020-11-22,Iraq,420140.0,8784.0
2020-11-23,Iraq,421807.0,8798.0
2020-11-24,Iraq,423463.0,8811.0
2020-11-25,Iraq,425107.0,8823.0
2020-11-26,Iraq,426739.0,8836.0
2020-11-27,Iraq,428359.0,8848.0
2020-11-28,Iraq,429967.0,8861.0
2020-11-29,Iraq,431563.0,8873.0
2020-11-30,Iraq,433147.0,8884.0
2020-12-01,Iraq,434719.0,8896.0
2020-12-02,Iraq,436279.0,8908.0
2020-12-03,Iraq,437827.0,8919.0
2020-12-04,Iraq,439364.0,8930.0
2020-12-05,Iraq,440888.0,8941.0
2020-12-06,Iraq,442401.0,8952.0
2020-12-07,Iraq,443902.0,8963.0
2020-12-08,Iraq,445392.0,8973.0
2020-12-09,Iraq,446870.0,8983.0
2020-12-10,Iraq,448336.0,8994.0
2020-11-11,Iran,636991.0,37088.0
2020-11-12,Iran,640596.0,37325.0
2020-11-13,Iran,644202.0,37564.0
2020-11-14,Iran,647810.0,37802.0
2020-11-15,Iran,651419.0,38041.0
2020-11-16,Iran,655030.0,38281.0
2020-11-17,Iran,658641.0,38521.0
2020-11-18,Iran,662253.0,38761.0
2020-11-19,Iran,665866.0,39002.0
2020-11-20,Iran,669480.0,39243.0
2020-11-21,Iran,673095.0,39485.0
2020-11-22,Iran,676710.0,39727.0
2020-11-23,Iran,680326.0,39969.0
2020-11-24,Iran,683942.0,40212.0
2020-11-25,Iran,687558.0,40456.0
2020-11-26,Iran,691175.0,40699.0
2020-11-27,Iran,694791.0,40943.0
2020-11-28,Iran,698408.0,41187.0
2020-11-29,Iran,702024.0,41432.0
2020-11-30,Iran,705640.0,41677.0
2020-12-01,Iran,709256.0,41923.0
2020-12-02,Iran,712871.0,42168.0
2020-12-03,Iran,716486.0,42414.0
2020-12-04,Iran,720100.0,42661.0
2020-12-05,Iran,723714.0,42907.0
2020-12-06,Iran,727327.0,43154.0
2020-12-07,Iran,730938.0,43402.0
2020-12-08,Iran,734549.0,43650.0
2020-12-09,Iran,738159.0,43897.0
2020-12-10,Iran,741767.0,44146.0
2020-11-11,Iceland,5210.0,23.0
2020-11-12,Iceland,5235.0,24.0
2020-11-13,Iceland,5259.0,25.0
2020-11-14,Iceland,5281.0,26.0
2020-11-15,Iceland,5303.0,27.0
2020-11-16,Iceland,5324.0,28.0
2020-11-17,Iceland,5344.0,29.0
2020-11-18,Iceland,5362.0,30.0
2020-11-19,Iceland,5380.0,31.0
2020-11-20,Iceland,5397.0,32.0
2020-11-21,Iceland,5414.0,33.0
2020-11-22,Iceland,5429.0,35.0
2020-11-23,Iceland,5444.0,36.0
2020-11-24,Iceland,5458.0,37.0
2020-11-25,Iceland,5471.0,39.0
2020-11-26,Iceland,5484.0,40.0
2020-11-27,Iceland,5496.0,41.0
2020-11-28,Iceland,5507.0,43.0
2020-11-29,Iceland,5518.0,45.0
2020-11-30,Iceland,5529.0,46.0
2020-12-01,Iceland,5538.0,48.0
2020-12-02,Iceland,5548.0,50.0
2020-12-03,Iceland,5557.0,51.0
2020-12-04,Iceland,5565.0,53.0
2020-12-05,Iceland,5573.0,55.0
2020-12-06,Iceland,5581.0,57.0
2020-12-07,Iceland,5588.0,59.0
2020-12-08,Iceland,5595.0,61.0
2020-12-09,Iceland,5602.0,64.0
2020-12-10,Iceland,5608.0,66.0
2020-11-12,Italy,623555.0,36013.0
2020-11-13,Italy,628353.0,36013.0
2020-11-14,Italy,633183.0,36013.0
2020-11-15,Italy,638046.0,36013.0
2020-11-16,Italy,642942.0,36014.0
2020-11-17,Italy,647872.0,36014.0
2020-11-18,Italy,652834.0,36014.0
2020-11-19,Italy,657830.0,36014.0
2020-11-20,Italy,662860.0,36014.0
2020-11-21,Italy,667924.0,36014.0
2020-11-22,Italy,673021.0,36014.0
2020-11-23,Italy,678153.0,36014.0
2020-11-24,Italy,683320.0,36014.0
2020-11-25,Italy,688521.0,36014.0
2020-11-26,Italy,693757.0,36014.0
2020-11-27,Italy,699029.0,36014.0
2020-11-28,Italy,704335.0,36014.0
2020-11-29,Italy,709677.0,36014.0
2020-11-30,Italy,715055.0,36014.0
2020-12-01,Italy,720468.0,36014.0
2020-12-02,Italy,725918.0,36014.0
2020-12-03,Italy,731404.0,36014.0
2020-12-04,Italy,736926.0,36014.0
2020-12-05,Italy,742486.0,36014.0
2020-12-06,Italy,748082.0,36014.0
2020-12-07,Italy,753715.0,36014.0
2020-12-08,Italy,759385.0,36014.0
2020-12-09,Italy,765093.0,36014.0
2020-12-10,Italy,770839.0,36014.0
2020-12-11,Italy,776623.0,36014.0
2020-11-11,Jersey,545.0,32.0
2020-11-12,Jersey,547.0,32.0
2020-11-13,Jersey,549.0,32.0
2020-11-14,Jersey,551.0,32.0
2020-11-15,Jersey,553.0,32.0
2020-11-16,Jersey,556.0,32.0
2020-11-17,Jersey,558.0,32.0
2020-11-18,Jersey,560.0,32.0
2020-11-19,Jersey,562.0,32.0
2020-11-20,Jersey,564.0,32.0
2020-11-21,Jersey,566.0,32.0
2020-11-22,Jersey,569.0,32.0
2020-11-23,Jersey,571.0,32.0
2020-11-24,Jersey,573.0,32.0
2020-11-25,Jersey,575.0,32.0
2020-11-26,Jersey,577.0,32.0
2020-11-27,Jersey,580.0,32.0
2020-11-28,Jersey,582.0,32.0
2020-11-29,Jersey,584.0,32.0
2020-11-30,Jersey,586.0,32.0
2020-12-01,Jersey,589.0,32.0
2020-12-02,Jersey,591.0,32.0
2020-12-03,Jersey,593.0,32.0
2020-12-04,Jersey,596.0,32.0
2020-12-05,Jersey,598.0,32.0
2020-12-06,Jersey,600.0,32.0
2020-12-07,Jersey,602.0,32.0
2020-12-08,Jersey,605.0,32.0
2020-12-09,Jersey,607.0,32.0
2020-12-10,Jersey,609.0,32.0
2020-11-11,Jamaica,9897.0,236.0
2020-11-12,Jamaica,9949.0,239.0
2020-11-13,Jamaica,10000.0,241.0
2020-11-14,Jamaica,10049.0,243.0
2020-11-15,Jamaica,10098.0,246.0
2020-11-16,Jamaica,10145.0,248.0
2020-11-17,Jamaica,10191.0,250.0
2020-11-18,Jamaica,10236.0,252.0
2020-11-19,Jamaica,10280.0,255.0
2020-11-20,Jamaica,10323.0,257.0
2020-11-21,Jamaica,10365.0,259.0
2020-11-22,Jamaica,10405.0,261.0
2020-11-23,Jamaica,10445.0,263.0
2020-11-24,Jamaica,10484.0,265.0
2020-11-25,Jamaica,10521.0,267.0
2020-11-26,Jamaica,10558.0,268.0
2020-11-27,Jamaica,10594.0,270.0
2020-11-28,Jamaica,10629.0,272.0
2020-11-29,Jamaica,10663.0,274.0
2020-11-30,Jamaica,10696.0,276.0
2020-12-01,Jamaica,10728.0,277.0
2020-12-02,Jamaica,10759.0,279.0
2020-12-03,Jamaica,10790.0,280.0
2020-12-04,Jamaica,10820.0,282.0
2020-12-05,Jamaica,10849.0,284.0
2020-12-06,Jamaica,10877.0,285.0
2020-12-07,Jamaica,10904.0,287.0
2020-12-08,Jamaica,10931.0,288.0
2020-12-09,Jamaica,10957.0,289.0
2020-12-10,Jamaica,10982.0,291.0
2020-11-11,Jordan,132618.0,1507.0
2020-11-12,Jordan,138907.0,1574.0
2020-11-13,Jordan,145441.0,1643.0
2020-11-14,Jordan,152227.0,1714.0
2020-11-15,Jordan,159272.0,1786.0
2020-11-16,Jordan,166584.0,1860.0
2020-11-17,Jordan,174170.0,1935.0
2020-11-18,Jordan,182037.0,2011.0
2020-11-19,Jordan,190193.0,2089.0
2020-11-20,Jordan,198646.0,2168.0
2020-11-21,Jordan,207403.0,2248.0
2020-11-22,Jordan,216472.0,2330.0
2020-11-23,Jordan,225862.0,2413.0
2020-11-24,Jordan,235580.0,2497.0
2020-11-25,Jordan,245634.0,2582.0
2020-11-26,Jordan,256033.0,2668.0
2020-11-27,Jordan,266784.0,2755.0
2020-11-28,Jordan,277897.0,2843.0
2020-11-29,Jordan,289379.0,2932.0
2020-11-30,Jordan,301240.0,3022.0
2020-12-01,Jordan,313487.0,3113.0
2020-12-02,Jordan,326129.0,3205.0
2020-12-03,Jordan,339176.0,3297.0
2020-12-04,Jordan,352634.0,3390.0
2020-12-05,Jordan,366515.0,3483.0
2020-12-06,Jordan,380825.0,3578.0
2020-12-07,Jordan,395575.0,3672.0
2020-12-08,Jordan,410772.0,3767.0
2020-12-09,Jordan,426426.0,3863.0
2020-12-10,Jordan,442546.0,3959.0
2020-11-11,Japan,113124.0,1723.0
2020-11-12,Japan,113852.0,1726.0
2020-11-13,Japan,114579.0,1730.0
2020-11-14,Japan,115305.0,1733.0
2020-11-15,Japan,116031.0,1736.0
2020-11-16,Japan,116756.0,1740.0
2020-11-17,Japan,117480.0,1743.0
2020-11-18,Japan,118203.0,1746.0
2020-11-19,Japan,118926.0,1749.0
2020-11-20,Japan,119647.0,1752.0
2020-11-21,Japan,120368.0,1755.0
2020-11-22,Japan,121088.0,1758.0
2020-11-23,Japan,121807.0,1761.0
2020-11-24,Japan,122525.0,1764.0
2020-11-25,Japan,123242.0,1767.0
2020-11-26,Japan,123958.0,1770.0
2020-11-27,Japan,124673.0,1773.0
2020-11-28,Japan,125386.0,1776.0
2020-11-29,Japan,126099.0,1779.0
2020-11-30,Japan,126811.0,1782.0
2020-12-01,Japan,127521.0,1784.0
2020-12-02,Japan,128230.0,1787.0
2020-12-03,Japan,128938.0,1790.0
2020-12-04,Japan,129645.0,1793.0
2020-12-05,Japan,130350.0,1795.0
2020-12-06,Japan,131054.0,1798.0
2020-12-07,Japan,131757.0,1801.0
2020-12-08,Japan,132458.0,1803.0
2020-12-09,Japan,133158.0,1806.0
2020-12-10,Japan,133857.0,1808.0
2020-11-11,Kenya,55194.0,1057.0
2020-11-12,Kenya,55420.0,1064.0
2020-11-13,Kenya,55643.0,1070.0
2020-11-14,Kenya,55863.0,1077.0
2020-11-15,Kenya,56081.0,1084.0
2020-11-16,Kenya,56297.0,1090.0
2020-11-17,Kenya,56510.0,1097.0
2020-11-18,Kenya,56720.0,1103.0
2020-11-19,Kenya,56928.0,1110.0
2020-11-20,Kenya,57133.0,1116.0
2020-11-21,Kenya,57336.0,1123.0
2020-11-22,Kenya,57537.0,1129.0
2020-11-23,Kenya,57735.0,1136.0
2020-11-24,Kenya,57931.0,1142.0
2020-11-25,Kenya,58124.0,1148.0
2020-11-26,Kenya,58316.0,1155.0
2020-11-27,Kenya,58504.0,1161.0
2020-11-28,Kenya,58691.0,1167.0
2020-11-29,Kenya,58875.0,1173.0
2020-11-30,Kenya,59057.0,1180.0
2020-12-01,Kenya,59236.0,1186.0
2020-12-02,Kenya,59414.0,1192.0
2020-12-03,Kenya,59589.0,1198.0
2020-12-04,Kenya,59762.0,1204.0
2020-12-05,Kenya,59933.0,1210.0
2020-12-06,Kenya,60102.0,1216.0
2020-12-07,Kenya,60268.0,1222.0
2020-12-08,Kenya,60433.0,1228.0
2020-12-09,Kenya,60595.0,1234.0
2020-12-10,Kenya,60755.0,1240.0
2020-11-11,Kyrgyzstan,53451.0,1192.0
2020-11-12,Kyrgyzstan,53466.0,1192.0
2020-11-13,Kyrgyzstan,53481.0,1192.0
2020-11-14,Kyrgyzstan,53496.0,1192.0
2020-11-15,Kyrgyzstan,53510.0,1192.0
2020-11-16,Kyrgyzstan,53523.0,1192.0
2020-11-17,Kyrgyzstan,53536.0,1192.0
2020-11-18,Kyrgyzstan,53548.0,1192.0
2020-11-19,Kyrgyzstan,53560.0,1192.0
2020-11-20,Kyrgyzstan,53571.0,1192.0
2020-11-21,Kyrgyzstan,53582.0,1192.0
2020-11-22,Kyrgyzstan,53592.0,1192.0
2020-11-23,Kyrgyzstan,53602.0,1192.0
2020-11-24,Kyrgyzstan,53612.0,1192.0
2020-11-25,Kyrgyzstan,53621.0,1192.0
2020-11-26,Kyrgyzstan,53630.0,1192.0
2020-11-27,Kyrgyzstan,53639.0,1192.0
2020-11-28,Kyrgyzstan,53647.0,1192.0
2020-11-29,Kyrgyzstan,53654.0,1192.0
2020-11-30,Kyrgyzstan,53662.0,1192.0
2020-12-01,Kyrgyzstan,53669.0,1192.0
2020-12-02,Kyrgyzstan,53676.0,1192.0
2020-12-03,Kyrgyzstan,53683.0,1192.0
2020-12-04,Kyrgyzstan,53689.0,1192.0
2020-12-05,Kyrgyzstan,53695.0,1192.0
2020-12-06,Kyrgyzstan,53701.0,1192.0
2020-12-07,Kyrgyzstan,53707.0,1192.0
2020-12-08,Kyrgyzstan,53712.0,1192.0
2020-12-09,Kyrgyzstan,53717.0,1192.0
2020-12-10,Kyrgyzstan,53722.0,1192.0
2020-11-11,South Korea,28587.0,445.0
2020-11-12,South Korea,28738.0,446.0
2020-11-13,South Korea,28890.0,447.0
2020-11-14,South Korea,29043.0,448.0
2020-11-15,South Korea,29197.0,448.0
2020-11-16,South Korea,29351.0,449.0
2020-11-17,South Korea,29506.0,450.0
2020-11-18,South Korea,29662.0,451.0
2020-11-19,South Korea,29819.0,452.0
2020-11-20,South Korea,29976.0,452.0
2020-11-21,South Korea,30134.0,453.0
2020-11-22,South Korea,30293.0,454.0
2020-11-23,South Korea,30453.0,455.0
2020-11-24,South Korea,30613.0,456.0
2020-11-25,South Korea,30774.0,456.0
2020-11-26,South Korea,30936.0,457.0
2020-11-27,South Korea,31099.0,458.0
2020-11-28,South Korea,31263.0,459.0
2020-11-29,South Korea,31427.0,460.0
2020-11-30,South Korea,31592.0,460.0
2020-12-01,South Korea,31758.0,461.0
2020-12-02,South Korea,31925.0,462.0
2020-12-03,South Korea,32092.0,463.0
2020-12-04,South Korea,32261.0,463.0
2020-12-05,South Korea,32430.0,464.0
2020-12-06,South Korea,32600.0,465.0
2020-12-07,South Korea,32770.0,466.0
2020-12-08,South Korea,32942.0,466.0
2020-12-09,South Korea,33114.0,467.0
2020-12-10,South Korea,33287.0,468.0
2020-11-11,Kuwait,128500.0,748.0
2020-11-12,Kuwait,128914.0,750.0
2020-11-13,Kuwait,129325.0,752.0
2020-11-14,Kuwait,129733.0,754.0
2020-11-15,Kuwait,130137.0,755.0
2020-11-16,Kuwait,130538.0,757.0
2020-11-17,Kuwait,130935.0,759.0
2020-11-18,Kuwait,131328.0,760.0
